-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS2M     MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS2M
22.5,113.75,2025,7,6,2.09
22.5,114.375,2025,7,6,3.23
22.5,115.0,2025,7,6,4.85
22.5,115.625,2025,7,6,6.1
23.0,113.125,2025,7,6,1.6
23.0,113.75,2025,7,6,1.78
23.0,114.375,2025,7,6,2.32
23.0,115.0,2025,7,6,2.7
23.0,115.625,2025,7,6,3.47
23.5,113.125,2025,7,6,1.59
23.5,113.75,2025,7,6,1.55
23.5,114.375,2025,7,6,1.62
23.5,115.0,2025,7,6,2.09
23.5,115.625,2025,7,6,2.34
21.0,113.125,2025,7,7,4.84
21.0,113.75,2025,7,7,4.68
21.0,114.375,2025,7,7,4.58
21.0,115.0,2025,7,7,4.67
21.0,115.625,2025,7,7,4.83
21.5,113.125,2025,7,7,4.21
21.5,113.75,2025,7,7,4.35
21.5,114.375,2025,7,7,4.25
21.5,115.0,2025,7,7,4.39
21.5,115.625,2025,7,7,4.65
22.0,113.125,2025,7,7,2.92
22.0,113.75,2025,7,7,3.53
22.0,114.375,2025,7,7,3.73
22.0,115.0,2025,7,7,4.48
22.0,115.625,2025,7,7,4.98
22.5,113.125,2025,7,7,2.0
22.5,113.75,2025,7,7,2.6
22.5,114.375,2025,7,7,2.83
22.5,115.0,2025,7,7,4.08
22.5,115.625,2025,7,7,5.04
23.0,113.125,2025,7,7,1.63
23.0,113.75,2025,7,7,1.71
23.0,114.375,2025,7,7,1.89
23.0,115.0,2025,7,7,1.95
23.0,115.625,2025,7,7,2.48
23.5,113.125,2025,7,7,1.28
23.5,113.75,2025,7,7,1.12
23.5,114.375,2025,7,7,1.21
23.5,115.0,2025,7,7,1.54
23.5,115.625,2025,7,7,1.78
21.0,113.125,2025,7,8,5.15
21.0,113.75,2025,7,8,5.43
21.0,114.375,2025,7,8,5.74
21.0,115.0,2025,7,8,6.01
21.0,115.625,2025,7,8,6.26
21.5,113.125,2025,7,8,4.69
21.5,113.75,2025,7,8,5.16
21.5,114.375,2025,7,8,5.36
21.5,115.0,2025,7,8,5.65
21.5,115.625,2025,7,8,6.02
22.0,113.125,2025,7,8,3.32
22.0,113.75,2025,7,8,4.48
22.0,114.375,2025,7,8,4.71
22.0,115.0,2025,7,8,5.31
22.0,115.625,2025,7,8,5.83
22.5,113.125,2025,7,8,2.13
22.5,113.75,2025,7,8,3.0
22.5,114.375,2025,7,8,3.23
22.5,115.0,2025,7,8,4.38
22.5,115.625,2025,7,8,5.43
23.0,113.125,2025,7,8,1.64
23.0,113.75,2025,7,8,1.77
23.0,114.375,2025,7,8,1.94
23.0,115.0,2025,7,8,2.05
23.0,115.625,2025,7,8,2.63
23.5,113.125,2025,7,8,1.27
23.5,113.75,2025,7,8,1.27
23.5,114.375,2025,7,8,1.3
23.5,115.0,2025,7,8,1.59
23.5,115.625,2025,7,8,1.78
21.0,113.125,2025,7,9,5.25
21.0,113.75,2025,7,9,5.27
21.0,114.375,2025,7,9,5.12
21.0,115.0,2025,7,9,5.04
21.0,115.625,2025,7,9,5.03
21.5,113.125,2025,7,9,5.2
21.5,113.75,2025,7,9,5.33
21.5,114.375,2025,7,9,5.08
21.5,115.0,2025,7,9,5.02
21.5,115.625,2025,7,9,5.05
22.0,113.125,2025,7,9,3.69
22.0,113.75,2025,7,9,4.82
22.0,114.375,2025,7,9,4.71
22.0,115.0,2025,7,9,5.12
22.0,115.625,2025,7,9,5.29
22.5,113.125,2025,7,9,2.05
22.5,113.75,2025,7,9,3.01
22.5,114.375,2025,7,9,3.29
22.5,115.0,2025,7,9,4.35
22.5,115.625,2025,7,9,5.2
23.0,113.125,2025,7,9,1.39
23.0,113.75,2025,7,9,1.68
23.0,114.375,2025,7,9,1.95
23.0,115.0,2025,7,9,1.99
23.0,115.625,2025,7,9,2.56
23.5,113.125,2025,7,9,0.95
23.5,113.75,2025,7,9,1.12
23.5,114.375,2025,7,9,1.23
23.5,115.0,2025,7,9,1.55
23.5,115.625,2025,7,9,1.7
21.0,113.125,2025,7,10,5.01
21.0,113.75,2025,7,10,5.34
21.0,114.375,2025,7,10,5.64
21.0,115.0,2025,7,10,5.95
21.0,115.625,2025,7,10,6.23
21.5,113.125,2025,7,10,5.03
21.5,113.75,2025,7,10,5.72
21.5,114.375,2025,7,10,5.83
21.5,115.0,2025,7,10,5.94
21.5,115.625,2025,7,10,6.08
22.0,113.125,2025,7,10,3.11
22.0,113.75,2025,7,10,4.54
22.0,114.375,2025,7,10,5.1
22.0,115.0,2025,7,10,5.72
22.0,115.625,2025,7,10,5.82
22.5,113.125,2025,7,10,1.77
22.5,113.75,2025,7,10,2.48
22.5,114.375,2025,7,10,3.06
22.5,115.0,2025,7,10,4.53
22.5,115.625,2025,7,10,5.33
23.0,113.125,2025,7,10,1.62
23.0,113.75,2025,7,10,1.52
23.0,114.375,2025,7,10,1.4
23.0,115.0,2025,7,10,1.52
23.0,115.625,2025,7,10,2.66
23.5,113.125,2025,7,10,1.84
23.5,113.75,2025,7,10,1.47
23.5,114.375,2025,7,10,1.15
23.5,115.0,2025,7,10,1.37
23.5,115.625,2025,7,10,1.25
21.0,113.125,2025,7,11,4.67
21.0,113.75,2025,7,11,5.19
21.0,114.375,2025,7,11,5.52
21.0,115.0,2025,7,11,5.77
21.0,115.625,2025,7,11,6.07
21.5,113.125,2025,7,11,3.72
21.5,113.75,2025,7,11,4.63
21.5,114.375,2025,7,11,5.24
21.5,115.0,2025,7,11,5.65
21.5,115.625,2025,7,11,5.91
22.0,113.125,2025,7,11,1.87
22.0,113.75,2025,7,11,2.89
22.0,114.375,2025,7,11,4.22
22.0,115.0,2025,7,11,5.36
22.0,115.625,2025,7,11,5.73
22.5,113.125,2025,7,11,1.26
22.5,113.75,2025,7,11,1.82
22.5,114.375,2025,7,11,2.31
22.5,115.0,2025,7,11,4.45
22.5,115.625,2025,7,11,5.07
23.0,113.125,2025,7,11,1.45
23.0,113.75,2025,7,11,1.41
23.0,114.375,2025,7,11,1.24
23.0,115.0,2025,7,11,2.06
23.0,115.625,2025,7,11,2.83
23.5,113.125,2025,7,11,2.01
23.5,113.75,2025,7,11,1.63
23.5,114.375,2025,7,11,1.29
23.5,115.0,2025,7,11,1.57
23.5,115.625,2025,7,11,2.22
21.0,113.125,2025,7,12,4.03
21.0,113.75,2025,7,12,4.56
21.0,114.375,2025,7,12,4.8
21.0,115.0,2025,7,12,4.8
21.0,115.625,2025,7,12,4.85
21.5,113.125,2025,7,12,3.56
21.5,113.75,2025,7,12,4.25
21.5,114.375,2025,7,12,4.71
21.5,115.0,2025,7,12,4.86
21.5,115.625,2025,7,12,4.93
22.0,113.125,2025,7,12,2.66
22.0,113.75,2025,7,12,3.66
22.0,114.375,2025,7,12,4.19
22.0,115.0,2025,7,12,4.78
22.0,115.625,2025,7,12,4.93
22.5,113.125,2025,7,12,1.84
22.5,113.75,2025,7,12,2.98
22.5,114.375,2025,7,12,3.22
22.5,115.0,2025,7,12,4.3
22.5,115.625,2025,7,12,4.46
23.0,113.125,2025,7,12,1.56
23.0,113.75,2025,7,12,1.85
23.0,114.375,2025,7,12,2.12
23.0,115.0,2025,7,12,2.28
23.0,115.625,2025,7,12,2.49
23.5,113.125,2025,7,12,1.38
23.5,113.75,2025,7,12,1.5
23.5,114.375,2025,7,12,1.48
23.5,115.0,2025,7,12,1.92
23.5,115.625,2025,7,12,1.92
21.0,113.125,2025,7,13,2.39
21.0,113.75,2025,7,13,2.72
21.0,114.375,2025,7,13,3.14
21.0,115.0,2025,7,13,3.14
21.0,115.625,2025,7,13,2.95
21.5,113.125,2025,7,13,2.37
21.5,113.75,2025,7,13,2.57
21.5,114.375,2025,7,13,2.77
21.5,115.0,2025,7,13,2.8
21.5,115.625,2025,7,13,2.82
22.0,113.125,2025,7,13,1.94
22.0,113.75,2025,7,13,2.32
22.0,114.375,2025,7,13,2.27
22.0,115.0,2025,7,13,2.49
22.0,115.625,2025,7,13,2.57
22.5,113.125,2025,7,13,1.36
22.5,113.75,2025,7,13,1.77
22.5,114.375,2025,7,13,1.76
22.5,115.0,2025,7,13,2.17
22.5,115.625,2025,7,13,2.4
23.0,113.125,2025,7,13,1.14
23.0,113.75,2025,7,13,1.22
23.0,114.375,2025,7,13,1.36
23.0,115.0,2025,7,13,1.43
23.0,115.625,2025,7,13,1.56
23.5,113.125,2025,7,13,1.07
23.5,113.75,2025,7,13,1.08
23.5,114.375,2025,7,13,1.21
23.5,115.0,2025,7,13,1.45
23.5,115.625,2025,7,13,1.44
21.0,113.125,2025,7,14,2.8
21.0,113.75,2025,7,14,2.98
21.0,114.375,2025,7,14,3.07
21.0,115.0,2025,7,14,3.11
21.0,115.625,2025,7,14,3.1
21.5,113.125,2025,7,14,2.13
21.5,113.75,2025,7,14,2.31
21.5,114.375,2025,7,14,2.58
21.5,115.0,2025,7,14,2.83
21.5,115.625,2025,7,14,3.02
22.0,113.125,2025,7,14,1.51
22.0,113.75,2025,7,14,1.78
22.0,114.375,2025,7,14,2.23
22.0,115.0,2025,7,14,2.79
22.0,115.625,2025,7,14,3.18
22.5,113.125,2025,7,14,1.11
22.5,113.75,2025,7,14,1.36
22.5,114.375,2025,7,14,1.78
22.5,115.0,2025,7,14,2.71
22.5,115.625,2025,7,14,3.54
23.0,113.125,2025,7,14,1.06
23.0,113.75,2025,7,14,1.18
23.0,114.375,2025,7,14,1.33
23.0,115.0,2025,7,14,1.54
23.0,115.625,2025,7,14,1.98
23.5,113.125,2025,7,14,0.85
23.5,113.75,2025,7,14,1.01
23.5,114.375,2025,7,14,1.11
23.5,115.0,2025,7,14,1.38
23.5,115.625,2025,7,14,1.48
21.0,113.125,2025,7,15,4.53
21.0,113.75,2025,7,15,4.57
21.0,114.375,2025,7,15,4.66
21.0,115.0,2025,7,15,4.81
21.0,115.625,2025,7,15,4.96
21.5,113.125,2025,7,15,4.31
21.5,113.75,2025,7,15,4.64
21.5,114.375,2025,7,15,4.64
21.5,115.0,2025,7,15,4.76
21.5,115.625,2025,7,15,5.01
22.0,113.125,2025,7,15,3.13
22.0,113.75,2025,7,15,4.15
22.0,114.375,2025,7,15,4.12
22.0,115.0,2025,7,15,4.5
22.0,115.625,2025,7,15,4.85
22.5,113.125,2025,7,15,1.99
22.5,113.75,2025,7,15,2.94
22.5,114.375,2025,7,15,2.89
22.5,115.0,2025,7,15,3.65
22.5,115.625,2025,7,15,4.37
23.0,113.125,2025,7,15,1.48
23.0,113.75,2025,7,15,1.74
23.0,114.375,2025,7,15,1.84
23.0,115.0,2025,7,15,1.83
23.0,115.625,2025,7,15,2.21
23.5,113.125,2025,7,15,1.35
23.5,113.75,2025,7,15,1.34
23.5,114.375,2025,7,15,1.3
23.5,115.0,2025,7,15,1.5
23.5,115.625,2025,7,15,1.55
21.0,113.125,2025,7,16,3.81
21.0,113.75,2025,7,16,3.93
21.0,114.375,2025,7,16,4.14
21.0,115.0,2025,7,16,4.34
21.0,115.625,2025,7,16,4.42
21.5,113.125,2025,7,16,3.69
21.5,113.75,2025,7,16,3.98
21.5,114.375,2025,7,16,4.12
21.5,115.0,2025,7,16,4.35
21.5,115.625,2025,7,16,4.59
22.0,113.125,2025,7,16,2.77
22.0,113.75,2025,7,16,3.59
22.0,114.375,2025,7,16,3.71
22.0,115.0,2025,7,16,4.15
22.0,115.625,2025,7,16,4.54
22.5,113.125,2025,7,16,1.86
22.5,113.75,2025,7,16,2.67
22.5,114.375,2025,7,16,2.62
22.5,115.0,2025,7,16,3.3
22.5,115.625,2025,7,16,4.21
23.0,113.125,2025,7,16,1.56
23.0,113.75,2025,7,16,1.79
23.0,114.375,2025,7,16,1.76
23.0,115.0,2025,7,16,1.75
23.0,115.625,2025,7,16,2.23
23.5,113.125,2025,7,16,1.45
23.5,113.75,2025,7,16,1.5
23.5,114.375,2025,7,16,1.38
23.5,115.0,2025,7,16,1.58
23.5,115.625,2025,7,16,1.59
21.0,113.125,2025,7,17,3.93
21.0,113.75,2025,7,17,4.01
21.0,114.375,2025,7,17,3.81
21.0,115.0,2025,7,17,3.55
21.0,115.625,2025,7,17,3.5
21.5,113.125,2025,7,17,3.35
21.5,113.75,2025,7,17,3.45
21.5,114.375,2025,7,17,3.48
21.5,115.0,2025,7,17,3.35
21.5,115.625,2025,7,17,3.45
22.0,113.125,2025,7,17,2.17
22.0,113.75,2025,7,17,2.46
22.0,114.375,2025,7,17,2.6
22.0,115.0,2025,7,17,3.0
22.0,115.625,2025,7,17,3.39
22.5,113.125,2025,7,17,1.75
22.5,113.75,2025,7,17,1.96
22.5,114.375,2025,7,17,1.79
22.5,115.0,2025,7,17,2.15
22.5,115.625,2025,7,17,2.92
23.0,113.125,2025,7,17,1.57
23.0,113.75,2025,7,17,1.5
23.0,114.375,2025,7,17,1.28
23.0,115.0,2025,7,17,1.18
23.0,115.625,2025,7,17,1.36
23.5,113.125,2025,7,17,1.36
23.5,113.75,2025,7,17,1.21
23.5,114.375,2025,7,17,1.04
23.5,115.0,2025,7,17,1.14
23.5,115.625,2025,7,17,1.07
21.0,113.125,2025,7,18,4.23
21.0,113.75,2025,7,18,3.98
21.0,114.375,2025,7,18,3.73
21.0,115.0,2025,7,18,3.52
21.0,115.625,2025,7,18,3.06
21.5,113.125,2025,7,18,3.34
21.5,113.75,2025,7,18,3.32
21.5,114.375,2025,7,18,3.48
21.5,115.0,2025,7,18,3.24
21.5,115.625,2025,7,18,2.87
22.0,113.125,2025,7,18,2.05
22.0,113.75,2025,7,18,2.44
22.0,114.375,2025,7,18,2.74
22.0,115.0,2025,7,18,2.66
22.0,115.625,2025,7,18,2.19
22.5,113.125,2025,7,18,1.26
22.5,113.75,2025,7,18,1.89
22.5,114.375,2025,7,18,1.78
22.5,115.0,2025,7,18,1.78
22.5,115.625,2025,7,18,1.57
23.0,113.125,2025,7,18,0.94
23.0,113.75,2025,7,18,0.96
23.0,114.375,2025,7,18,1.13
23.0,115.0,2025,7,18,1.07
23.0,115.625,2025,7,18,1.13
23.5,113.125,2025,7,18,0.92
23.5,113.75,2025,7,18,0.84
23.5,114.375,2025,7,18,0.87
23.5,115.0,2025,7,18,1.11
23.5,115.625,2025,7,18,1.05
21.0,113.125,2025,7,19,3.55
21.0,113.75,2025,7,19,3.74
21.0,114.375,2025,7,19,4.28
21.0,115.0,2025,7,19,5.29
21.0,115.625,2025,7,19,7.01
21.5,113.125,2025,7,19,2.83
21.5,113.75,2025,7,19,3.29
21.5,114.375,2025,7,19,3.78
21.5,115.0,2025,7,19,4.9
21.5,115.625,2025,7,19,6.9
22.0,113.125,2025,7,19,2.08
22.0,113.75,2025,7,19,2.47
22.0,114.375,2025,7,19,2.96
22.0,115.0,2025,7,19,4.29
22.0,115.625,2025,7,19,6.5
22.5,113.125,2025,7,19,1.9
22.5,113.75,2025,7,19,2.35
22.5,114.375,2025,7,19,2.47
22.5,115.0,2025,7,19,3.7
22.5,115.625,2025,7,19,5.47
23.0,113.125,2025,7,19,1.9
23.0,113.75,2025,7,19,1.93
23.0,114.375,2025,7,19,2.06
23.0,115.0,2025,7,19,2.33
23.0,115.625,2025,7,19,3.45
23.5,113.125,2025,7,19,2.14
23.5,113.75,2025,7,19,2.04
23.5,114.375,2025,7,19,1.83
23.5,115.0,2025,7,19,2.3
23.5,115.625,2025,7,19,2.54
21.0,113.125,2025,7,20,10.61
21.0,113.75,2025,7,20,11.44
21.0,114.375,2025,7,20,11.34
21.0,115.0,2025,7,20,11.16
21.0,115.625,2025,7,20,10.71
21.5,113.125,2025,7,20,9.16
21.5,113.75,2025,7,20,10.84
21.5,114.375,2025,7,20,11.47
21.5,115.0,2025,7,20,11.35
21.5,115.625,2025,7,20,11.14
22.0,113.125,2025,7,20,8.29
22.0,113.75,2025,7,20,11.53
22.0,114.375,2025,7,20,9.81
22.0,115.0,2025,7,20,10.03
22.0,115.625,2025,7,20,11.01
22.5,113.125,2025,7,20,8.03
22.5,113.75,2025,7,20,10.7
22.5,114.375,2025,7,20,10.0
22.5,115.0,2025,7,20,11.03
22.5,115.625,2025,7,20,10.92
23.0,113.125,2025,7,20,6.77
23.0,113.75,2025,7,20,7.28
23.0,114.375,2025,7,20,7.53
23.0,115.0,2025,7,20,7.16
23.0,115.625,2025,7,20,7.22
23.5,113.125,2025,7,20,5.57
23.5,113.75,2025,7,20,5.75
23.5,114.375,2025,7,20,5.01
23.5,115.0,2025,7,20,5.45
23.5,115.625,2025,7,20,5.14
21.0,113.125,2025,7,21,9.51
21.0,113.75,2025,7,21,8.68
21.0,114.375,2025,7,21,8.55
21.0,115.0,2025,7,21,8.55
21.0,115.625,2025,7,21,8.24
21.5,113.125,2025,7,21,8.3
21.5,113.75,2025,7,21,7.95
21.5,114.375,2025,7,21,8.04
21.5,115.0,2025,7,21,8.3
21.5,115.625,2025,7,21,8.16
22.0,113.125,2025,7,21,5.51
22.0,113.75,2025,7,21,6.56
22.0,114.375,2025,7,21,6.96
22.0,115.0,2025,7,21,7.72
22.0,115.625,2025,7,21,7.92
22.5,113.125,2025,7,21,3.66
22.5,113.75,2025,7,21,4.94
22.5,114.375,2025,7,21,5.22
22.5,115.0,2025,7,21,6.68
22.5,115.625,2025,7,21,6.85
23.0,113.125,2025,7,21,3.51
23.0,113.75,2025,7,21,3.55
23.0,114.375,2025,7,21,3.65
23.0,115.0,2025,7,21,3.78
23.0,115.625,2025,7,21,4.21
23.5,113.125,2025,7,21,3.61
23.5,113.75,2025,7,21,3.23
23.5,114.375,2025,7,21,2.75
23.5,115.0,2025,7,21,3.19
23.5,115.625,2025,7,21,3.55
21.0,113.125,2025,7,22,6.77
21.0,113.75,2025,7,22,6.72
21.0,114.375,2025,7,22,6.42
21.0,115.0,2025,7,22,5.81
21.0,115.625,2025,7,22,5.09
21.5,113.125,2025,7,22,6.57
21.5,113.75,2025,7,22,6.87
21.5,114.375,2025,7,22,6.56
21.5,115.0,2025,7,22,6.03
21.5,115.625,2025,7,22,5.45
22.0,113.125,2025,7,22,4.89
22.0,113.75,2025,7,22,6.13
22.0,114.375,2025,7,22,5.95
22.0,115.0,2025,7,22,6.02
22.0,115.625,2025,7,22,5.74
22.5,113.125,2025,7,22,3.45
22.5,113.75,2025,7,22,4.85
22.5,114.375,2025,7,22,4.63
22.5,115.0,2025,7,22,5.5
22.5,115.625,2025,7,22,5.51
23.0,113.125,2025,7,22,3.17
23.0,113.75,2025,7,22,3.27
23.0,114.375,2025,7,22,3.12
23.0,115.0,2025,7,22,3.1
23.0,115.625,2025,7,22,3.44
23.5,113.125,2025,7,22,3.03
23.5,113.75,2025,7,22,2.58
23.5,114.375,2025,7,22,1.98
23.5,115.0,2025,7,22,2.19
23.5,115.625,2025,7,22,2.61
21.0,113.125,2025,7,23,4.38
21.0,113.75,2025,7,23,4.66
21.0,114.375,2025,7,23,5.15
21.0,115.0,2025,7,23,5.59
21.0,115.625,2025,7,23,5.96
21.5,113.125,2025,7,23,3.94
21.5,113.75,2025,7,23,4.22
21.5,114.375,2025,7,23,4.69
21.5,115.0,2025,7,23,5.21
21.5,115.625,2025,7,23,5.67
22.0,113.125,2025,7,23,2.78
22.0,113.75,2025,7,23,3.37
22.0,114.375,2025,7,23,3.86
22.0,115.0,2025,7,23,4.58
22.0,115.625,2025,7,23,5.18
22.5,113.125,2025,7,23,1.98
22.5,113.75,2025,7,23,2.56
22.5,114.375,2025,7,23,2.91
22.5,115.0,2025,7,23,3.63
22.5,115.625,2025,7,23,4.08
23.0,113.125,2025,7,23,1.7
23.0,113.75,2025,7,23,1.76
23.0,114.375,2025,7,23,2.0
23.0,115.0,2025,7,23,1.97
23.0,115.625,2025,7,23,2.26
23.5,113.125,2025,7,23,1.42
23.5,113.75,2025,7,23,1.42
23.5,114.375,2025,7,23,1.43
23.5,115.0,2025,7,23,1.74
23.5,115.625,2025,7,23,1.61
21.0,113.125,2025,7,24,2.88
21.0,113.75,2025,7,24,3.52
21.0,114.375,2025,7,24,4.26
21.0,115.0,2025,7,24,4.69
21.0,115.625,2025,7,24,5.28
21.5,113.125,2025,7,24,2.34
21.5,113.75,2025,7,24,3.17
21.5,114.375,2025,7,24,3.63
21.5,115.0,2025,7,24,3.96
21.5,115.625,2025,7,24,4.59
22.0,113.125,2025,7,24,1.66
22.0,113.75,2025,7,24,2.58
22.0,114.375,2025,7,24,2.99
22.0,115.0,2025,7,24,3.56
22.0,115.625,2025,7,24,3.7
22.5,113.125,2025,7,24,1.48
22.5,113.75,2025,7,24,2.12
22.5,114.375,2025,7,24,2.31
22.5,115.0,2025,7,24,3.21
22.5,115.625,2025,7,24,3.21
23.0,113.125,2025,7,24,1.34
23.0,113.75,2025,7,24,1.42
23.0,114.375,2025,7,24,1.68
23.0,115.0,2025,7,24,1.92
23.0,115.625,2025,7,24,2.21
23.5,113.125,2025,7,24,1.22
23.5,113.75,2025,7,24,1.23
23.5,114.375,2025,7,24,1.31
23.5,115.0,2025,7,24,1.69
23.5,115.625,2025,7,24,1.72
21.0,113.125,2025,7,25,4.51
21.0,113.75,2025,7,25,4.49
21.0,114.375,2025,7,25,4.39
21.0,115.0,2025,7,25,4.31
21.0,115.625,2025,7,25,4.5
21.5,113.125,2025,7,25,3.87
21.5,113.75,2025,7,25,4.25
21.5,114.375,2025,7,25,4.34
21.5,115.0,2025,7,25,4.27
21.5,115.625,2025,7,25,4.28
22.0,113.125,2025,7,25,2.52
22.0,113.75,2025,7,25,2.91
22.0,114.375,2025,7,25,3.53
22.0,115.0,2025,7,25,4.03
22.0,115.625,2025,7,25,4.16
22.5,113.125,2025,7,25,1.83
22.5,113.75,2025,7,25,2.15
22.5,114.375,2025,7,25,2.19
22.5,115.0,2025,7,25,2.78
22.5,115.625,2025,7,25,3.33
23.0,113.125,2025,7,25,1.45
23.0,113.75,2025,7,25,1.48
23.0,114.375,2025,7,25,1.43
23.0,115.0,2025,7,25,1.33
23.0,115.625,2025,7,25,1.71
23.5,113.125,2025,7,25,1.22
23.5,113.75,2025,7,25,1.19
23.5,114.375,2025,7,25,1.12
23.5,115.0,2025,7,25,1.33
23.5,115.625,2025,7,25,1.35
21.0,113.125,2025,7,26,5.31
21.0,113.75,2025,7,26,5.39
21.0,114.375,2025,7,26,5.37
21.0,115.0,2025,7,26,5.36
21.0,115.625,2025,7,26,5.44
21.5,113.125,2025,7,26,4.41
21.5,113.75,2025,7,26,4.66
21.5,114.375,2025,7,26,4.7
21.5,115.0,2025,7,26,4.96
21.5,115.625,2025,7,26,5.21
22.0,113.125,2025,7,26,2.49
22.0,113.75,2025,7,26,2.98
22.0,114.375,2025,7,26,3.49
22.0,115.0,2025,7,26,4.31
22.0,115.625,2025,7,26,4.79
22.5,113.125,2025,7,26,1.49
22.5,113.75,2025,7,26,2.09
22.5,114.375,2025,7,26,2.28
22.5,115.0,2025,7,26,3.13
22.5,115.625,2025,7,26,3.94
23.0,113.125,2025,7,26,1.11
23.0,113.75,2025,7,26,1.17
23.0,114.375,2025,7,26,1.38
23.0,115.0,2025,7,26,1.55
23.0,115.625,2025,7,26,2.04
23.5,113.125,2025,7,26,0.92
23.5,113.75,2025,7,26,0.9
23.5,114.375,2025,7,26,0.97
23.5,115.0,2025,7,26,1.32
23.5,115.625,2025,7,26,1.66
21.0,113.125,2025,7,27,4.44
21.0,113.75,2025,7,27,4.61
21.0,114.375,2025,7,27,4.66
21.0,115.0,2025,7,27,4.8
21.0,115.625,2025,7,27,4.97
21.5,113.125,2025,7,27,4.51
21.5,113.75,2025,7,27,4.86
21.5,114.375,2025,7,27,4.82
21.5,115.0,2025,7,27,5.0
21.5,115.625,2025,7,27,5.21
22.0,113.125,2025,7,27,3.19
22.0,113.75,2025,7,27,4.08
22.0,114.375,2025,7,27,4.38
22.0,115.0,2025,7,27,4.86
22.0,115.625,2025,7,27,5.13
22.5,113.125,2025,7,27,1.73
22.5,113.75,2025,7,27,2.66
22.5,114.375,2025,7,27,2.86
22.5,115.0,2025,7,27,3.55
22.5,115.625,2025,7,27,4.19
23.0,113.125,2025,7,27,1.06
23.0,113.75,2025,7,27,1.45
23.0,114.375,2025,7,27,1.52
23.0,115.0,2025,7,27,1.43
23.0,115.625,2025,7,27,1.86
23.5,113.125,2025,7,27,0.63
23.5,113.75,2025,7,27,0.68
23.5,114.375,2025,7,27,0.61
23.5,115.0,2025,7,27,0.85
23.5,115.625,2025,7,27,1.11
21.0,113.125,2025,7,28,5.54
21.0,113.75,2025,7,28,5.94
21.0,114.375,2025,7,28,6.1
21.0,115.0,2025,7,28,6.31
21.0,115.625,2025,7,28,6.45
21.5,113.125,2025,7,28,5.08
21.5,113.75,2025,7,28,5.68
21.5,114.375,2025,7,28,5.77
21.5,115.0,2025,7,28,6.02
21.5,115.625,2025,7,28,6.18
22.0,113.125,2025,7,28,3.19
22.0,113.75,2025,7,28,4.21
22.0,114.375,2025,7,28,4.76
22.0,115.0,2025,7,28,5.47
22.0,115.625,2025,7,28,5.89
22.5,113.125,2025,7,28,1.64
22.5,113.75,2025,7,28,2.26
22.5,114.375,2025,7,28,2.87
22.5,115.0,2025,7,28,3.79
22.5,115.625,2025,7,28,4.65
23.0,113.125,2025,7,28,1.29
23.0,113.75,2025,7,28,1.72
23.0,114.375,2025,7,28,1.89
23.0,115.0,2025,7,28,1.87
23.0,115.625,2025,7,28,2.31
23.5,113.125,2025,7,28,1.0
23.5,113.75,2025,7,28,1.31
23.5,114.375,2025,7,28,1.35
23.5,115.0,2025,7,28,1.57
23.5,115.625,2025,7,28,1.65
21.0,113.125,2025,7,29,6.61
21.0,113.75,2025,7,29,6.91
21.0,114.375,2025,7,29,7.03
21.0,115.0,2025,7,29,7.15
21.0,115.625,2025,7,29,7.29
21.5,113.125,2025,7,29,5.71
21.5,113.75,2025,7,29,6.28
21.5,114.375,2025,7,29,6.41
21.5,115.0,2025,7,29,6.69
21.5,115.625,2025,7,29,7.1
22.0,113.125,2025,7,29,3.24
22.0,113.75,2025,7,29,4.32
22.0,114.375,2025,7,29,4.74
22.0,115.0,2025,7,29,5.33
22.0,115.625,2025,7,29,5.71
22.5,113.125,2025,7,29,1.52
22.5,113.75,2025,7,29,2.23
22.5,114.375,2025,7,29,2.65
22.5,115.0,2025,7,29,3.23
22.5,115.625,2025,7,29,3.15
23.0,113.125,2025,7,29,1.36
23.0,113.75,2025,7,29,1.54
23.0,114.375,2025,7,29,1.49
23.0,115.0,2025,7,29,1.34
23.0,115.625,2025,7,29,1.39
23.5,113.125,2025,7,29,1.36
23.5,113.75,2025,7,29,0.97
23.5,114.375,2025,7,29,0.79
23.5,115.0,2025,7,29,1.09
23.5,115.625,2025,7,29,1.25
21.0,113.125,2025,7,30,6.44
21.0,113.75,2025,7,30,6.82
21.0,114.375,2025,7,30,7.05
21.0,115.0,2025,7,30,7.33
21.0,115.625,2025,7,30,7.49
21.5,113.125,2025,7,30,5.71
21.5,113.75,2025,7,30,6.36
21.5,114.375,2025,7,30,6.49
21.5,115.0,2025,7,30,6.86
21.5,115.625,2025,7,30,7.0
22.0,113.125,2025,7,30,3.57
22.0,113.75,2025,7,30,4.47
22.0,114.375,2025,7,30,5.07
22.0,115.0,2025,7,30,5.74
22.0,115.625,2025,7,30,5.89
22.5,113.125,2025,7,30,1.88
22.5,113.75,2025,7,30,2.54
22.5,114.375,2025,7,30,3.02
22.5,115.0,2025,7,30,3.95
22.5,115.625,2025,7,30,4.48
23.0,113.125,2025,7,30,1.45
