-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOTCORR
21.0,114.375,2025,6,21,4.0
21.0,115.0,2025,6,21,2.14
21.0,115.625,2025,6,21,1.68
21.5,113.125,2025,6,21,6.61
21.5,113.75,2025,6,21,7.04
21.5,114.375,2025,6,21,5.41
21.5,115.0,2025,6,21,2.74
21.5,115.625,2025,6,21,1.74
22.0,113.125,2025,6,21,7.11
22.0,113.75,2025,6,21,7.91
22.0,114.375,2025,6,21,6.91
22.0,115.0,2025,6,21,3.57
22.0,115.625,2025,6,21,1.84
22.5,113.125,2025,6,21,6.94
22.5,113.75,2025,6,21,6.38
22.5,114.375,2025,6,21,8.06
22.5,115.0,2025,6,21,5.11
22.5,115.625,2025,6,21,4.25
23.0,113.125,2025,6,21,7.47
23.0,113.75,2025,6,21,7.82
23.0,114.375,2025,6,21,10.61
23.0,115.0,2025,6,21,9.02
23.0,115.625,2025,6,21,7.91
23.5,113.125,2025,6,21,8.73
23.5,113.75,2025,6,21,8.92
23.5,114.375,2025,6,21,10.01
23.5,115.0,2025,6,21,7.86
23.5,115.625,2025,6,21,7.5
21.0,113.125,2025,6,22,6.36
21.0,113.75,2025,6,22,6.43
21.0,114.375,2025,6,22,5.67
21.0,115.0,2025,6,22,3.2
21.0,115.625,2025,6,22,2.49
21.5,113.125,2025,6,22,7.21
21.5,113.75,2025,6,22,7.44
21.5,114.375,2025,6,22,6.41
21.5,115.0,2025,6,22,3.56
21.5,115.625,2025,6,22,2.48
22.0,113.125,2025,6,22,6.68
22.0,113.75,2025,6,22,7.21
22.0,114.375,2025,6,22,6.19
22.0,115.0,2025,6,22,3.61
22.0,115.625,2025,6,22,2.2
22.5,113.125,2025,6,22,4.54
22.5,113.75,2025,6,22,3.59
22.5,114.375,2025,6,22,4.59
22.5,115.0,2025,6,22,3.13
22.5,115.625,2025,6,22,2.92
23.0,113.125,2025,6,22,4.05
23.0,113.75,2025,6,22,3.87
23.0,114.375,2025,6,22,4.14
23.0,115.0,2025,6,22,2.29
23.0,115.625,2025,6,22,1.85
23.5,113.125,2025,6,22,4.45
23.5,113.75,2025,6,22,4.41
23.5,114.375,2025,6,22,3.63
23.5,115.0,2025,6,22,1.62
23.5,115.625,2025,6,22,1.54
21.0,113.125,2025,6,23,1.63
21.0,113.75,2025,6,23,1.73
21.0,114.375,2025,6,23,1.26
21.0,115.0,2025,6,23,0.62
21.0,115.625,2025,6,23,0.52
21.5,113.125,2025,6,23,1.77
21.5,113.75,2025,6,23,1.84
21.5,114.375,2025,6,23,1.25
21.5,115.0,2025,6,23,0.6
21.5,115.625,2025,6,23,0.48
22.0,113.125,2025,6,23,1.93
22.0,113.75,2025,6,23,1.79
22.0,114.375,2025,6,23,1.37
22.0,115.0,2025,6,23,0.71
22.0,115.625,2025,6,23,0.49
22.5,113.125,2025,6,23,1.58
22.5,113.75,2025,6,23,1.48
22.5,114.375,2025,6,23,1.38
22.5,115.0,2025,6,23,0.9
22.5,115.625,2025,6,23,0.88
23.0,113.125,2025,6,23,1.23
23.0,113.75,2025,6,23,1.08
23.0,114.375,2025,6,23,1.42
23.0,115.0,2025,6,23,0.78
23.0,115.625,2025,6,23,0.61
23.5,113.125,2025,6,23,1.4
23.5,113.75,2025,6,23,1.42
23.5,114.375,2025,6,23,1.09
23.5,115.0,2025,6,23,0.38
23.5,115.625,2025,6,23,0.37
21.0,113.125,2025,6,24,0.9
21.0,113.75,2025,6,24,0.82
21.0,114.375,2025,6,24,0.52
21.0,115.0,2025,6,24,0.28
21.0,115.625,2025,6,24,0.28
21.5,113.125,2025,6,24,1.09
21.5,113.75,2025,6,24,1.02
21.5,114.375,2025,6,24,0.89
21.5,115.0,2025,6,24,0.52
21.5,115.625,2025,6,24,0.38
22.0,113.125,2025,6,24,1.01
22.0,113.75,2025,6,24,1.09
22.0,114.375,2025,6,24,1.06
22.0,115.0,2025,6,24,0.76
22.0,115.625,2025,6,24,0.52
22.5,113.125,2025,6,24,0.61
22.5,113.75,2025,6,24,0.74
22.5,114.375,2025,6,24,0.75
22.5,115.0,2025,6,24,0.71
22.5,115.625,2025,6,24,0.71
23.0,113.125,2025,6,24,0.23
23.0,113.75,2025,6,24,0.16
23.0,114.375,2025,6,24,0.43
23.0,115.0,2025,6,24,0.3
23.0,115.625,2025,6,24,0.27
23.5,113.125,2025,6,24,0.36
23.5,113.75,2025,6,24,0.43
23.5,114.375,2025,6,24,0.09
23.5,115.0,2025,6,24,0.02
23.5,115.625,2025,6,24,0.03
21.0,113.125,2025,6,25,11.91
21.0,113.75,2025,6,25,11.81
21.0,114.375,2025,6,25,10.49
21.0,115.0,2025,6,25,9.25
21.0,115.625,2025,6,25,8.96
21.5,113.125,2025,6,25,7.39
21.5,113.75,2025,6,25,7.66
21.5,114.375,2025,6,25,8.64
21.5,115.0,2025,6,25,7.37
21.5,115.625,2025,6,25,6.84
22.0,113.125,2025,6,25,4.45
22.0,113.75,2025,6,25,6.66
22.0,114.375,2025,6,25,6.77
22.0,115.0,2025,6,25,4.71
22.0,115.625,2025,6,25,2.94
22.5,113.125,2025,6,25,2.12
22.5,113.75,2025,6,25,1.72
22.5,114.375,2025,6,25,4.18
22.5,115.0,2025,6,25,2.54
22.5,115.625,2025,6,25,2.09
23.0,113.125,2025,6,25,1.43
23.0,113.75,2025,6,25,1.63
23.0,114.375,2025,6,25,2.12
23.0,115.0,2025,6,25,0.77
23.0,115.625,2025,6,25,0.6
23.5,113.125,2025,6,25,1.59
23.5,113.75,2025,6,25,1.61
23.5,114.375,2025,6,25,0.97
23.5,115.0,2025,6,25,0.41
23.5,115.625,2025,6,25,0.39
21.0,113.125,2025,6,26,11.19
21.0,113.75,2025,6,26,11.76
21.0,114.375,2025,6,26,11.06
21.0,115.0,2025,6,26,7.44
21.0,115.625,2025,6,26,6.43
21.5,113.125,2025,6,26,11.61
21.5,113.75,2025,6,26,11.5
21.5,114.375,2025,6,26,10.32
21.5,115.0,2025,6,26,7.91
21.5,115.625,2025,6,26,6.98
22.0,113.125,2025,6,26,12.35
22.0,113.75,2025,6,26,11.79
22.0,114.375,2025,6,26,11.22
22.0,115.0,2025,6,26,8.72
22.0,115.625,2025,6,26,7.01
22.5,113.125,2025,6,26,10.4
22.5,113.75,2025,6,26,9.01
22.5,114.375,2025,6,26,11.62
22.5,115.0,2025,6,26,10.39
22.5,115.625,2025,6,26,9.91
23.0,113.125,2025,6,26,9.73
23.0,113.75,2025,6,26,9.97
23.0,114.375,2025,6,26,12.78
23.0,115.0,2025,6,26,13.16
23.0,115.625,2025,6,26,12.57
23.5,113.125,2025,6,26,10.52
23.5,113.75,2025,6,26,9.97
23.5,114.375,2025,6,26,13.28
23.5,115.0,2025,6,26,12.32
23.5,115.625,2025,6,26,12.19
21.0,113.125,2025,6,27,10.36
21.0,113.75,2025,6,27,11.58
21.0,114.375,2025,6,27,13.08
21.0,115.0,2025,6,27,6.23
21.0,115.625,2025,6,27,4.31
21.5,113.125,2025,6,27,12.35
21.5,113.75,2025,6,27,14.66
21.5,114.375,2025,6,27,13.96
21.5,115.0,2025,6,27,6.03
21.5,115.625,2025,6,27,3.29
22.0,113.125,2025,6,27,13.29
22.0,113.75,2025,6,27,18.29
22.0,114.375,2025,6,27,14.41
22.0,115.0,2025,6,27,5.71
22.0,115.625,2025,6,27,3.13
22.5,113.125,2025,6,27,11.54
22.5,113.75,2025,6,27,10.14
22.5,114.375,2025,6,27,12.1
22.5,115.0,2025,6,27,5.88
22.5,115.625,2025,6,27,4.58
23.0,113.125,2025,6,27,12.53
23.0,113.75,2025,6,27,12.79
23.0,114.375,2025,6,27,12.9
23.0,115.0,2025,6,27,7.49
23.0,115.625,2025,6,27,6.43
23.5,113.125,2025,6,27,19.88
23.5,113.75,2025,6,27,21.5
23.5,114.375,2025,6,27,14.02
23.5,115.0,2025,6,27,6.22
23.5,115.625,2025,6,27,5.6
21.0,113.125,2025,6,28,8.97
21.0,113.75,2025,6,28,9.12
21.0,114.375,2025,6,28,10.16
21.0,115.0,2025,6,28,7.11
21.0,115.625,2025,6,28,6.08
21.5,113.125,2025,6,28,11.03
21.5,113.75,2025,6,28,12.73
21.5,114.375,2025,6,28,11.82
21.5,115.0,2025,6,28,7.6
21.5,115.625,2025,6,28,6.28
22.0,113.125,2025,6,28,12.61
22.0,113.75,2025,6,28,14.55
22.0,114.375,2025,6,28,12.59
22.0,115.0,2025,6,28,8.01
22.0,115.625,2025,6,28,5.9
22.5,113.125,2025,6,28,15.52
22.5,113.75,2025,6,28,16.11
22.5,114.375,2025,6,28,13.55
22.5,115.0,2025,6,28,9.42
22.5,115.625,2025,6,28,7.99
23.0,113.125,2025,6,28,20.95
23.0,113.75,2025,6,28,22.19
23.0,114.375,2025,6,28,16.03
23.0,115.0,2025,6,28,14.67
23.0,115.625,2025,6,28,13.14
23.5,113.125,2025,6,28,19.43
23.5,113.75,2025,6,28,20.77
23.5,114.375,2025,6,28,13.03
23.5,115.0,2025,6,28,8.0
23.5,115.625,2025,6,28,7.55
21.0,113.125,2025,6,29,12.18
21.0,113.75,2025,6,29,11.64
21.0,114.375,2025,6,29,9.64
21.0,115.0,2025,6,29,6.65
21.0,115.625,2025,6,29,6.2
21.5,113.125,2025,6,29,12.66
21.5,113.75,2025,6,29,12.76
21.5,114.375,2025,6,29,9.59
21.5,115.0,2025,6,29,6.26
21.5,115.625,2025,6,29,5.76
22.0,113.125,2025,6,29,12.42
22.0,113.75,2025,6,29,12.59
22.0,114.375,2025,6,29,9.17
22.0,115.0,2025,6,29,5.51
22.0,115.625,2025,6,29,5.19
22.5,113.125,2025,6,29,13.39
22.5,113.75,2025,6,29,14.91
22.5,114.375,2025,6,29,7.79
22.5,115.0,2025,6,29,4.77
22.5,115.625,2025,6,29,3.53
23.0,113.125,2025,6,29,14.13
23.0,113.75,2025,6,29,13.99
23.0,114.375,2025,6,29,9.74
23.0,115.0,2025,6,29,7.42
23.0,115.625,2025,6,29,7.32
23.5,113.125,2025,6,29,15.15
23.5,113.75,2025,6,29,15.03
23.5,114.375,2025,6,29,13.13
23.5,115.0,2025,6,29,9.52
23.5,115.625,2025,6,29,9.74
21.0,113.125,2025,6,30,10.33
21.0,113.75,2025,6,30,10.19
21.0,114.375,2025,6,30,6.86
21.0,115.0,2025,6,30,6.85
21.0,115.625,2025,6,30,6.9
21.5,113.125,2025,6,30,10.19
21.5,113.75,2025,6,30,7.48
21.5,114.375,2025,6,30,8.07
21.5,115.0,2025,6,30,8.15
21.5,115.625,2025,6,30,8.3
22.0,113.125,2025,6,30,9.66
22.0,113.75,2025,6,30,7.12
22.0,114.375,2025,6,30,7.76
22.0,115.0,2025,6,30,8.08
22.0,115.625,2025,6,30,8.72
22.5,113.125,2025,6,30,7.85
22.5,113.75,2025,6,30,6.81
22.5,114.375,2025,6,30,7.37
22.5,115.0,2025,6,30,7.29
22.5,115.625,2025,6,30,6.81
23.0,113.125,2025,6,30,5.26
23.0,113.75,2025,6,30,4.61
23.0,114.375,2025,6,30,7.73
23.0,115.0,2025,6,30,8.46
23.0,115.625,2025,6,30,8.63
23.5,113.125,2025,6,30,6.39
23.5,113.75,2025,6,30,5.97
23.5,114.375,2025,6,30,9.48
23.5,115.0,2025,6,30,8.86
23.5,115.625,2025,6,30,9.09
21.0,113.125,2025,7,1,11.39
21.0,113.75,2025,7,1,10.14
21.0,114.375,2025,7,1,9.88
21.0,115.0,2025,7,1,10.7
21.0,115.625,2025,7,1,10.87
21.5,113.125,2025,7,1,11.17
21.5,113.75,2025,7,1,9.55
21.5,114.375,2025,7,1,11.85
21.5,115.0,2025,7,1,11.58
21.5,115.625,2025,7,1,11.07
22.0,113.125,2025,7,1,13.58
22.0,113.75,2025,7,1,13.04
22.0,114.375,2025,7,1,13.59
22.0,115.0,2025,7,1,12.05
22.0,115.625,2025,7,1,9.87
22.5,113.125,2025,7,1,17.64
22.5,113.75,2025,7,1,18.68
22.5,114.375,2025,7,1,15.95
22.5,115.0,2025,7,1,14.63
22.5,115.625,2025,7,1,12.57
23.0,113.125,2025,7,1,20.42
23.0,113.75,2025,7,1,20.82
23.0,114.375,2025,7,1,19.83
23.0,115.0,2025,7,1,24.86
23.0,115.625,2025,7,1,23.79
23.5,113.125,2025,7,1,20.06
23.5,113.75,2025,7,1,20.0
23.5,114.375,2025,7,1,17.12
23.5,115.0,2025,7,1,16.46
23.5,115.625,2025,7,1,16.32
21.0,113.125,2025,7,2,8.24
21.0,113.75,2025,7,2,7.94
21.0,114.375,2025,7,2,7.19
21.0,115.0,2025,7,2,5.68
21.0,115.625,2025,7,2,5.23
21.5,113.125,2025,7,2,9.15
21.5,113.75,2025,7,2,8.91
21.5,114.375,2025,7,2,8.03
21.5,115.0,2025,7,2,6.56
21.5,115.625,2025,7,2,6.47
22.0,113.125,2025,7,2,9.3
22.0,113.75,2025,7,2,10.04
22.0,114.375,2025,7,2,7.47
22.0,115.0,2025,7,2,5.49
22.0,115.625,2025,7,2,5.62
22.5,113.125,2025,7,2,8.86
22.5,113.75,2025,7,2,9.76
22.5,114.375,2025,7,2,5.36
22.5,115.0,2025,7,2,4.12
22.5,115.625,2025,7,2,3.54
23.0,113.125,2025,7,2,7.84
23.0,113.75,2025,7,2,7.31
23.0,114.375,2025,7,2,6.57
23.0,115.0,2025,7,2,5.5
23.0,115.625,2025,7,2,4.99
23.5,113.125,2025,7,2,6.39
23.5,113.75,2025,7,2,5.76
23.5,114.375,2025,7,2,6.57
23.5,115.0,2025,7,2,4.09
23.5,115.625,2025,7,2,3.7
21.0,113.125,2025,7,3,5.9
21.0,113.75,2025,7,3,6.67
21.0,114.375,2025,7,3,6.71
21.0,115.0,2025,7,3,4.07
21.0,115.625,2025,7,3,3.48
21.5,113.125,2025,7,3,7.07
21.5,113.75,2025,7,3,7.75
21.5,114.375,2025,7,3,7.31
21.5,115.0,2025,7,3,4.64
21.5,115.625,2025,7,3,3.83
22.0,113.125,2025,7,3,6.08
22.0,113.75,2025,7,3,7.57
22.0,114.375,2025,7,3,6.08
22.0,115.0,2025,7,3,4.12
22.0,115.625,2025,7,3,2.8
22.5,113.125,2025,7,3,2.38
22.5,113.75,2025,7,3,1.48
22.5,114.375,2025,7,3,3.36
22.5,115.0,2025,7,3,3.42
22.5,115.625,2025,7,3,3.33
23.0,113.125,2025,7,3,1.01
23.0,113.75,2025,7,3,0.84
23.0,114.375,2025,7,3,3.47
23.0,115.0,2025,7,3,3.42
23.0,115.625,2025,7,3,3.35
23.5,113.125,2025,7,3,1.11
23.5,113.75,2025,7,3,1.09
23.5,114.375,2025,7,3,3.51
23.5,115.0,2025,7,3,2.95
23.5,115.625,2025,7,3,3.36
21.0,113.125,2025,7,4,9.6
21.0,113.75,2025,7,4,7.66
21.0,114.375,2025,7,4,3.66
21.0,115.0,2025,7,4,2.83
21.0,115.625,2025,7,4,3.42
21.5,113.125,2025,7,4,5.28
21.5,113.75,2025,7,4,4.23
21.5,114.375,2025,7,4,2.08
21.5,115.0,2025,7,4,1.72
21.5,115.625,2025,7,4,2.15
22.0,113.125,2025,7,4,2.21
22.0,113.75,2025,7,4,1.47
22.0,114.375,2025,7,4,1.56
22.0,115.0,2025,7,4,1.91
22.0,115.625,2025,7,4,2.05
22.5,113.125,2025,7,4,0.42
22.5,113.75,2025,7,4,0.1
22.5,114.375,2025,7,4,1.17
22.5,115.0,2025,7,4,1.84
22.5,115.625,2025,7,4,2.21
23.0,113.125,2025,7,4,0.03
23.0,113.75,2025,7,4,0.05
23.0,114.375,2025,7,4,0.48
23.0,115.0,2025,7,4,0.3
23.0,115.625,2025,7,4,0.45
23.5,113.125,2025,7,4,0.07
23.5,113.75,2025,7,4,0.06
23.5,114.375,2025,7,4,0.24
23.5,115.0,2025,7,4,0.1
23.5,115.625,2025,7,4,0.17
21.0,113.125,2025,7,5,2.69
21.0,113.75,2025,7,5,3.01
21.0,114.375,2025,7,5,4.3
21.0,115.0,2025,7,5,4.29
21.0,115.625,2025,7,5,4.5
21.5,113.125,2025,7,5,2.86
21.5,113.75,2025,7,5,3.82
21.5,114.375,2025,7,5,6.24
21.5,115.0,2025,7,5,4.41
21.5,115.625,2025,7,5,3.84
22.0,113.125,2025,7,5,2.44
22.0,113.75,2025,7,5,4.0
22.0,114.375,2025,7,5,5.51
22.0,115.0,2025,7,5,5.11
22.0,115.625,2025,7,5,3.84
22.5,113.125,2025,7,5,1.15
22.5,113.75,2025,7,5,0.75
22.5,114.375,2025,7,5,3.89
22.5,115.0,2025,7,5,5.19
22.5,115.625,2025,7,5,4.83
23.0,113.125,2025,7,5,0.35
23.0,113.75,2025,7,5,0.41
23.0,114.375,2025,7,5,2.51
23.0,115.0,2025,7,5,5.1
23.0,115.625,2025,7,5,5.19
23.5,113.125,2025,7,5,0.16
23.5,113.75,2025,7,5,0.24
23.5,114.375,2025,7,5,1.05
23.5,115.0,2025,7,5,4.16
23.5,115.625,2025,7,5,4.05
21.0,113.125,2025,7,6,0.99
21.0,113.75,2025,7,6,0.82
21.0,114.375,2025,7,6,1.34
21.0,115.0,2025,7,6,3.11
21.0,115.625,2025,7,6,3.6
21.5,113.125,2025,7,6,1.15
21.5,113.75,2025,7,6,0.89
21.5,114.375,2025,7,6,1.29
21.5,115.0,2025,7,6,2.86
21.5,115.625,2025,7,6,3.84
22.0,113.125,2025,7,6,1.75
22.0,113.75,2025,7,6,0.99
22.0,114.375,2025,7,6,1.41
22.0,115.0,2025,7,6,2.91
22.0,115.625,2025,7,6,3.82
22.5,113.125,2025,7,6,2.09
22.5,113.75,2025,7,6,1.49
22.5,114.375,2025,7,6,2.22
22.5,115.0,2025,7,6,4.35
22.5,115.625,2025,7,6,6.39
23.0,113.125,2025,7,6,2.02
23.0,113.75,2025,7,6,2.03
23.0,114.375,2025,7,6,1.62
23.0,115.0,2025,7,6,0.97
23.0,115.625,2025,7,6,0.96
23.5,113.125,2025,7,6,1.75
23.5,113.75,2025,7,6,1.82
23.5,114.375,2025,7,6,0.99
23.5,115.0,2025,7,6,0.54
23.5,115.625,2025,7,6,0.48
21.0,113.125,2025,7,7,1.63
21.0,113.75,2025,7,7,1.49
21.0,114.375,2025,7,7,1.59
21.0,115.0,2025,7,7,1.94
21.0,115.625,2025,7,7,2.04
21.5,113.125,2025,7,7,1.49
21.5,113.75,2025,7,7,1.37
21.5,114.375,2025,7,7,1.34
21.5,115.0,2025,7,7,1.68
21.5,115.625,2025,7,7,1.76
22.0,113.125,2025,7,7,1.0
22.0,113.75,2025,7,7,0.97
22.0,114.375,2025,7,7,1.47
22.0,115.0,2025,7,7,3.74
22.0,115.625,2025,7,7,2.59
22.5,113.125,2025,7,7,0.53
22.5,113.75,2025,7,7,0.45
22.5,114.375,2025,7,7,2.62
22.5,115.0,2025,7,7,9.04
22.5,115.625,2025,7,7,13.67
23.0,113.125,2025,7,7,0.5
23.0,113.75,2025,7,7,0.48
23.0,114.375,2025,7,7,1.44
23.0,115.0,2025,7,7,1.61
23.0,115.625,2025,7,7,2.02
23.5,113.125,2025,7,7,0.66
23.5,113.75,2025,7,7,0.7
23.5,114.375,2025,7,7,0.3
23.5,115.0,2025,7,7,0.28
23.5,115.625,2025,7,7,0.44
21.0,113.125,2025,7,8,1.89
21.0,113.75,2025,7,8,1.73
21.0,114.375,2025,7,8,1.69
21.0,115.0,2025,7,8,3.24
21.0,115.625,2025,7,8,3.73
21.5,113.125,2025,7,8,2.04
21.5,113.75,2025,7,8,1.67
21.5,114.375,2025,7,8,1.67
21.5,115.0,2025,7,8,3.38
21.5,115.625,2025,7,8,4.37
22.0,113.125,2025,7,8,1.99
22.0,113.75,2025,7,8,1.99
22.0,114.375,2025,7,8,2.25
22.0,115.0,2025,7,8,3.96
22.0,115.625,2025,7,8,4.94
22.5,113.125,2025,7,8,0.9
22.5,113.75,2025,7,8,0.48
22.5,114.375,2025,7,8,2.04
22.5,115.0,2025,7,8,3.98
22.5,115.625,2025,7,8,4.92
23.0,113.125,2025,7,8,0.25
23.0,113.75,2025,7,8,0.28
23.0,114.375,2025,7,8,0.91
23.0,115.0,2025,7,8,0.73
23.0,115.625,2025,7,8,1.29
23.5,113.125,2025,7,8,0.75
23.5,113.75,2025,7,8,0.63
23.5,114.375,2025,7,8,0.87
23.5,115.0,2025,7,8,0.72
23.5,115.625,2025,7,8,0.96
21.0,113.125,2025,7,9,8.28
21.0,113.75,2025,7,9,7.02
21.0,114.375,2025,7,9,5.61
21.0,115.0,2025,7,9,10.72
21.0,115.625,2025,7,9,11.69
21.5,113.125,2025,7,9,8.58
21.5,113.75,2025,7,9,7.02
21.5,114.375,2025,7,9,6.91
21.5,115.0,2025,7,9,12.97
21.5,115.625,2025,7,9,18.41
22.0,113.125,2025,7,9,6.52
22.0,113.75,2025,7,9,4.14
22.0,114.375,2025,7,9,5.23
22.0,115.0,2025,7,9,9.74
22.0,115.625,2025,7,9,12.75
22.5,113.125,2025,7,9,7.24
22.5,113.75,2025,7,9,6.45
22.5,114.375,2025,7,9,5.43
22.5,115.0,2025,7,9,7.29
22.5,115.625,2025,7,9,6.94
23.0,113.125,2025,7,9,10.58
23.0,113.75,2025,7,9,10.64
23.0,114.375,2025,7,9,6.5
23.0,115.0,2025,7,9,7.71
23.0,115.625,2025,7,9,8.3
23.5,113.125,2025,7,9,9.45
23.5,113.75,2025,7,9,10.24
23.5,114.375,2025,7,9,8.42
23.5,115.0,2025,7,9,11.63
23.5,115.625,2025,7,9,12.77
21.0,113.125,2025,7,10,10.36
21.0,113.75,2025,7,10,10.38
21.0,114.375,2025,7,10,10.26
21.0,115.0,2025,7,10,13.5
21.0,115.625,2025,7,10,14.17
21.5,113.125,2025,7,10,16.39
21.5,113.75,2025,7,10,15.04
21.5,114.375,2025,7,10,13.89
21.5,115.0,2025,7,10,16.33
21.5,115.625,2025,7,10,18.69
22.0,113.125,2025,7,10,22.98
22.0,113.75,2025,7,10,30.77
22.0,114.375,2025,7,10,27.8
22.0,115.0,2025,7,10,28.38
22.0,115.625,2025,7,10,21.78
22.5,113.125,2025,7,10,18.41
22.5,113.75,2025,7,10,15.89
22.5,114.375,2025,7,10,27.25
22.5,115.0,2025,7,10,38.43
22.5,115.625,2025,7,10,41.85
23.0,113.125,2025,7,10,12.32
23.0,113.75,2025,7,10,12.12
23.0,114.375,2025,7,10,24.69
23.0,115.0,2025,7,10,30.11
23.0,115.625,2025,7,10,33.51
23.5,113.125,2025,7,10,12.89
23.5,113.75,2025,7,10,12.33
23.5,114.375,2025,7,10,19.07
23.5,115.0,2025,7,10,37.84
23.5,115.625,2025,7,10,33.38
21.0,113.125,2025,7,11,22.33
21.0,113.75,2025,7,11,20.48
21.0,114.375,2025,7,11,13.09
21.0,115.0,2025,7,11,12.6
21.0,115.625,2025,7,11,12.74
21.5,113.125,2025,7,11,32.97
21.5,113.75,2025,7,11,30.32
21.5,114.375,2025,7,11,23.68
21.5,115.0,2025,7,11,16.27
21.5,115.625,2025,7,11,15.37
22.0,113.125,2025,7,11,21.48
22.0,113.75,2025,7,11,23.8
22.0,114.375,2025,7,11,25.46
22.0,115.0,2025,7,11,26.11
22.0,115.625,2025,7,11,18.55
22.5,113.125,2025,7,11,7.7
22.5,113.75,2025,7,11,4.33
22.5,114.375,2025,7,11,18.78
22.5,115.0,2025,7,11,32.71
22.5,115.625,2025,7,11,29.95
23.0,113.125,2025,7,11,5.71
23.0,113.75,2025,7,11,4.72
23.0,114.375,2025,7,11,26.89
23.0,115.0,2025,7,11,44.26
23.0,115.625,2025,7,11,47.99
23.5,113.125,2025,7,11,12.59
23.5,113.75,2025,7,11,7.94
23.5,114.375,2025,7,11,39.42
23.5,115.0,2025,7,11,56.77
23.5,115.625,2025,7,11,56.66
21.0,113.125,2025,7,12,5.45
21.0,113.75,2025,7,12,5.62
21.0,114.375,2025,7,12,6.32
21.0,115.0,2025,7,12,6.02
21.0,115.625,2025,7,12,5.65
21.5,113.125,2025,7,12,5.27
21.5,113.75,2025,7,12,5.54
21.5,114.375,2025,7,12,6.17
21.5,115.0,2025,7,12,6.2
21.5,115.625,2025,7,12,6.12
22.0,113.125,2025,7,12,5.75
22.0,113.75,2025,7,12,5.36
22.0,114.375,2025,7,12,6.88
22.0,115.0,2025,7,12,6.12
22.0,115.625,2025,7,12,5.79
22.5,113.125,2025,7,12,4.85
22.5,113.75,2025,7,12,3.19
22.5,114.375,2025,7,12,9.73
22.5,115.0,2025,7,12,10.12
22.5,115.625,2025,7,12,7.65
23.0,113.125,2025,7,12,2.65
23.0,113.75,2025,7,12,3.57
23.0,114.375,2025,7,12,11.43
23.0,115.0,2025,7,12,25.69
23.0,115.625,2025,7,12,25.49
23.5,113.125,2025,7,12,4.0
23.5,113.75,2025,7,12,4.7
23.5,114.375,2025,7,12,11.08
23.5,115.0,2025,7,12,20.44
23.5,115.625,2025,7,12,20.75
21.0,113.125,2025,7,13,3.59
21.0,113.75,2025,7,13,3.85
21.0,114.375,2025,7,13,3.95
21.0,115.0,2025,7,13,3.49
21.0,115.625,2025,7,13,3.34
21.5,113.125,2025,7,13,3.73
21.5,113.75,2025,7,13,4.08
21.5,114.375,2025,7,13,3.78
21.5,115.0,2025,7,13,3.72
21.5,115.625,2025,7,13,3.74
22.0,113.125,2025,7,13,6.06
22.0,113.75,2025,7,13,4.99
22.0,114.375,2025,7,13,4.26
22.0,115.0,2025,7,13,3.45
22.0,115.625,2025,7,13,3.48
22.5,113.125,2025,7,13,11.2
22.5,113.75,2025,7,13,14.33
22.5,114.375,2025,7,13,7.05
22.5,115.0,2025,7,13,4.46
22.5,115.625,2025,7,13,3.24
23.0,113.125,2025,7,13,11.94
23.0,113.75,2025,7,13,11.39
23.0,114.375,2025,7,13,13.36
23.0,115.0,2025,7,13,9.86
23.0,115.625,2025,7,13,8.72
23.5,113.125,2025,7,13,18.39
23.5,113.75,2025,7,13,16.5
23.5,114.375,2025,7,13,18.95
23.5,115.0,2025,7,13,10.63
23.5,115.625,2025,7,13,10.26
21.0,113.125,2025,7,14,4.61
21.0,113.75,2025,7,14,4.54
21.0,114.375,2025,7,14,5.63
21.0,115.0,2025,7,14,5.87
21.0,115.625,2025,7,14,5.58
21.5,113.125,2025,7,14,5.17
21.5,113.75,2025,7,14,5.63
21.5,114.375,2025,7,14,6.19
21.5,115.0,2025,7,14,6.61
21.5,115.625,2025,7,14,6.92
22.0,113.125,2025,7,14,4.41
22.0,113.75,2025,7,14,5.44
22.0,114.375,2025,7,14,5.3
22.0,115.0,2025,7,14,6.2
22.0,115.625,2025,7,14,8.26
22.5,113.125,2025,7,14,3.39
22.5,113.75,2025,7,14,3.01
22.5,114.375,2025,7,14,3.27
22.5,115.0,2025,7,14,4.11
22.5,115.625,2025,7,14,4.21
23.0,113.125,2025,7,14,5.92
23.0,113.75,2025,7,14,6.66
23.0,114.375,2025,7,14,3.37
23.0,115.0,2025,7,14,2.3
23.0,115.625,2025,7,14,2.72
23.5,113.125,2025,7,14,9.18
23.5,113.75,2025,7,14,10.22
23.5,114.375,2025,7,14,4.86
23.5,115.0,2025,7,14,3.61
23.5,115.625,2025,7,14,3.43
21.0,113.125,2025,7,15,3.38
21.0,113.75,2025,7,15,3.63
21.0,114.375,2025,7,15,4.75
21.0,115.0,2025,7,15,3.91
21.0,115.625,2025,7,15,3.45
21.5,113.125,2025,7,15,3.59
21.5,113.75,2025,7,15,4.07
